Source,Target,Year,Weight,Type,Layer
ITA,ISR,2015,110.5,Directed,Arms
ITA,ISR,2016,68.0,Directed,Arms
ITA,ISR,2022,21.25,Directed,Arms
ITA,ISR,2023,5.5,Directed,Arms
ITA,JOR,2012,4.8,Directed,Arms
ITA,JOR,2014,0.8,Directed,Arms
ITA,JOR,2020,9.0,Directed,Arms
ITA,JOR,2021,45.0,Directed,Arms
ITA,JOR,2022,18.0,Directed,Arms
ITA,JPN,1993,73.25,Directed,Arms
ITA,JPN,1995,39.25,Directed,Arms
ITA,JPN,1996,7.75,Directed,Arms
ITA,JPN,1997,5.0,Directed,Arms
ITA,JPN,1998,7.75,Directed,Arms
ITA,JPN,1999,5.0,Directed,Arms
ITA,JPN,2000,7.5,Directed,Arms
ITA,JPN,2001,2.5,Directed,Arms
ITA,JPN,2002,10.0,Directed,Arms
ITA,JPN,2003,15.5,Directed,Arms
ITA,JPN,2004,10.25,Directed,Arms
ITA,JPN,2005,5.25,Directed,Arms
ITA,JPN,2006,5.25,Directed,Arms
ITA,KEN,1997,5.0,Directed,Arms
ITA,KEN,2019,12.0,Directed,Arms
ITA,KEN,2020,54.0,Directed,Arms
ITA,KHM,2018,2.4,Directed,Arms
ITA,KOR,1993,45.0,Directed,Arms
ITA,KOR,1997,2.5,Directed,Arms
ITA,KOR,1998,5.25,Directed,Arms
ITA,KOR,1999,5.25,Directed,Arms
ITA,KOR,2000,5.25,Directed,Arms
ITA,KWT,1996,10.8,Directed,Arms
ITA,KWT,1997,10.8,Directed,Arms
ITA,KWT,2008,4.5,Directed,Arms
ITA,KWT,2009,4.5,Directed,Arms
ITA,KWT,2010,9.0,Directed,Arms
ITA,KWT,2011,9.0,Directed,Arms
ITA,KWT,2012,9.0,Directed,Arms
ITA,KWT,2013,9.0,Directed,Arms
ITA,KWT,2021,120.0,Directed,Arms
ITA,KWT,2022,235.0,Directed,Arms
ITA,KWT,2023,407.5,Directed,Arms
ITA,KWT,2024,465.0,Directed,Arms
ITA,LBN,2014,0.6,Directed,Arms
ITA,LBN,2015,1.25,Directed,Arms
ITA,LBN,2016,1.5,Directed,Arms
ITA,LBN,2017,3.25,Directed,Arms
ITA,LBY,2006,2.75,Directed,Arms
ITA,LBY,2007,2.75,Directed,Arms
ITA,LBY,2009,19.28,Directed,Arms
ITA,LBY,2010,19.28,Directed,Arms
ITA,LBY,2011,6.0,Directed,Arms
ITA,LBY,2013,1.2,Directed,Arms
ITA,LTU,2006,16.0,Directed,Arms
ITA,LTU,2008,16.0,Directed,Arms
ITA,LTU,2009,16.0,Directed,Arms
ITA,LVA,2007,5.5,Directed,Arms
ITA,MAR,2010,32.0,Directed,Arms
ITA,MAR,2011,42.5,Directed,Arms
ITA,MAR,2012,13.0,Directed,Arms
ITA,MAR,2013,7.5,Directed,Arms
ITA,MAR,2014,10.25,Directed,Arms
ITA,MEX,1995,2.5,Directed,Arms
ITA,MEX,2000,3.6,Directed,Arms
ITA,MEX,2001,3.6,Directed,Arms
ITA,MEX,2003,10.0,Directed,Arms
ITA,MEX,2011,21.0,Directed,Arms
ITA,MEX,2012,53.0,Directed,Arms
ITA,MKD,1999,3.0,Directed,Arms
ITA,MLT,1992,0.74,Directed,Arms
ITA,MLT,2005,17.5,Directed,Arms
ITA,MLT,2014,12.0,Directed,Arms
ITA,MLT,2016,6.0,Directed,Arms
ITA,MLT,2023,45.0,Directed,Arms
ITA,MRT,2000,1.2,Directed,Arms
ITA,MRT,2014,5.5,Directed,Arms
ITA,MYS,1997,157.85,Directed,Arms
ITA,MYS,1998,34.65,Directed,Arms
ITA,MYS,1999,162.25,Directed,Arms
ITA,MYS,2000,17.6,Directed,Arms
ITA,MYS,2002,7.7,Directed,Arms
ITA,MYS,2003,12.5,Directed,Arms
ITA,MYS,2004,18.7,Directed,Arms
ITA,MYS,2005,5.5,Directed,Arms
ITA,MYS,2006,39.25,Directed,Arms
ITA,MYS,2009,107.3,Directed,Arms
ITA,MYS,2010,14.5,Directed,Arms
ITA,MYS,2022,18.0,Directed,Arms
ITA,NAM,2004,6.0,Directed,Arms
ITA,NER,2022,4.0,Directed,Arms
ITA,NGA,1992,10.8,Directed,Arms
ITA,NGA,1993,2.4,Directed,Arms
ITA,NGA,1994,2.4,Directed,Arms
ITA,NGA,2001,7.9,Directed,Arms
ITA,NGA,2003,8.1,Directed,Arms
ITA,NGA,2004,11.0,Directed,Arms
ITA,NGA,2006,6.0,Directed,Arms
ITA,NGA,2007,20.700000000000003,Directed,Arms
ITA,NGA,2009,29.0,Directed,Arms
ITA,NGA,2010,22.5,Directed,Arms
ITA,NGA,2011,5.5,Directed,Arms
ITA,NGA,2012,5.5,Directed,Arms
ITA,NGA,2019,5.5,Directed,Arms
ITA,NGA,2020,5.5,Directed,Arms
ITA,NGA,2021,6.0,Directed,Arms
ITA,NGA,2023,5.5,Directed,Arms
ITA,NGA,2024,13.2,Directed,Arms
ITA,NLD,1992,2.5,Directed,Arms
ITA,NLD,1993,10.0,Directed,Arms
ITA,NLD,1994,15.0,Directed,Arms
ITA,NLD,1995,2.5,Directed,Arms
ITA,NLD,2002,3.47,Directed,Arms
ITA,NLD,2003,3.47,Directed,Arms
ITA,NLD,2004,3.47,Directed,Arms
ITA,NLD,2005,3.47,Directed,Arms
ITA,NLD,2010,39.6,Directed,Arms
ITA,NLD,2011,26.4,Directed,Arms
ITA,NLD,2012,26.4,Directed,Arms
ITA,NLD,2013,53.6,Directed,Arms
ITA,NLD,2014,7.0,Directed,Arms
ITA,NLD,2015,35.0,Directed,Arms
ITA,NLD,2016,26.4,Directed,Arms
ITA,NLD,2023,0.18,Directed,Arms
ITA,NLD,2024,18.0,Directed,Arms
ITA,NOR,2006,17.0,Directed,Arms
ITA,NOR,2007,28.25,Directed,Arms
ITA,NOR,2008,9.05,Directed,Arms
ITA,NOR,2009,4.85,Directed,Arms
ITA,NOR,2010,11.7,Directed,Arms
ITA,NOR,2011,9.75,Directed,Arms
ITA,NOR,2012,12.95,Directed,Arms
ITA,NOR,2013,9.75,Directed,Arms
ITA,NOR,2014,7.0,Directed,Arms
ITA,NOR,2015,7.0,Directed,Arms
ITA,NOR,2016,7.0,Directed,Arms
ITA,NOR,2017,4.65,Directed,Arms
ITA,NOR,2018,11.65,Directed,Arms
ITA,NOR,2019,30.0,Directed,Arms
ITA,NOR,2020,15.0,Directed,Arms
ITA,NOR,2021,37.0,Directed,Arms
ITA,NPL,2018,6.0,Directed,Arms
ITA,NPL,2019,6.0,Directed,Arms
ITA,NZL,1992,33.6,Directed,Arms
ITA,NZL,1993,33.6,Directed,Arms
ITA,NZL,2011,11.0,Directed,Arms
ITA,NZL,2012,11.0,Directed,Arms
ITA,OMN,1996,2.75,Directed,Arms
ITA,OMN,1997,2.75,Directed,Arms
ITA,OMN,2001,9.0,Directed,Arms
ITA,OMN,2010,13.5,Directed,Arms
ITA,OMN,2011,6.75,Directed,Arms
ITA,OMN,2013,5.5,Directed,Arms
ITA,OMN,2014,2.75,Directed,Arms
ITA,OMN,2015,5.5,Directed,Arms
ITA,OMN,2016,5.5,Directed,Arms
ITA,PAK,1999,5.0,Directed,Arms
ITA,PAK,2000,6.0,Directed,Arms
ITA,PAK,2001,10.0,Directed,Arms
ITA,PAK,2002,40.0,Directed,Arms
ITA,PAK,2003,50.0,Directed,Arms
ITA,PAK,2004,49.0,Directed,Arms
ITA,PAK,2005,42.0,Directed,Arms
ITA,PAK,2008,3.0,Directed,Arms
ITA,PAK,2009,2.0,Directed,Arms
ITA,PAK,2010,68.15,Directed,Arms
ITA,PAK,2011,77.6,Directed,Arms
ITA,PAK,2012,75.0,Directed,Arms
ITA,PAK,2013,109.0,Directed,Arms
ITA,PAK,2014,27.0,Directed,Arms
ITA,PAK,2015,12.2,Directed,Arms
ITA,PAK,2016,12.0,Directed,Arms
ITA,PAK,2017,77.16,Directed,Arms
ITA,PAK,2018,111.22,Directed,Arms
ITA,PAK,2019,25.64,Directed,Arms
ITA,PAK,2023,16.75,Directed,Arms
ITA,PER,1998,6.6,Directed,Arms
ITA,PER,2005,343.2,Directed,Arms
ITA,PER,2006,171.6,Directed,Arms
ITA,PER,2007,171.6,Directed,Arms
ITA,PER,2015,58.0,Directed,Arms
ITA,PER,2017,16.0,Directed,Arms
ITA,PER,2018,10.0,Directed,Arms
ITA,PHL,1993,2.08,Directed,Arms
ITA,PHL,1994,19.28,Directed,Arms
ITA,PHL,2010,0.96,Directed,Arms
ITA,PHL,2011,3.36,Directed,Arms
ITA,PHL,2013,8.25,Directed,Arms
ITA,PHL,2015,27.5,Directed,Arms
ITA,PHL,2020,5.25,Directed,Arms
ITA,PHL,2021,5.25,Directed,Arms
ITA,PHL,2024,1.4,Directed,Arms
ITA,POL,1996,1.25,Directed,Arms
ITA,POL,1997,1.25,Directed,Arms
ITA,POL,1998,2.5,Directed,Arms
ITA,POL,1999,2.5,Directed,Arms
ITA,POL,2000,4.0,Directed,Arms
ITA,POL,2001,2.5,Directed,Arms
ITA,POL,2002,2.5,Directed,Arms
ITA,POL,2004,2.4,Directed,Arms
ITA,POL,2005,16.0,Directed,Arms
ITA,POL,2006,24.0,Directed,Arms
ITA,POL,2007,24.0,Directed,Arms
ITA,POL,2008,32.0,Directed,Arms
ITA,POL,2009,32.0,Directed,Arms
ITA,POL,2010,32.0,Directed,Arms
ITA,POL,2011,28.0,Directed,Arms
ITA,POL,2012,32.0,Directed,Arms
ITA,POL,2013,32.0,Directed,Arms
ITA,POL,2014,45.3,Directed,Arms
ITA,POL,2015,25.0,Directed,Arms
ITA,POL,2017,68.0,Directed,Arms
ITA,POL,2019,2.75,Directed,Arms
ITA,POL,2020,34.0,Directed,Arms
ITA,POL,2022,34.0,Directed,Arms
ITA,POL,2023,19.5,Directed,Arms
ITA,POL,2024,32.5,Directed,Arms
ITA,PRT,2004,12.5,Directed,Arms
ITA,PRT,2005,125.0,Directed,Arms
ITA,PRT,2006,12.5,Directed,Arms
ITA,PRT,2011,22.4,Directed,Arms
ITA,PRT,2012,8.0,Directed,Arms
ITA,PRT,2013,8.0,Directed,Arms
ITA,PRT,2019,9.0,Directed,Arms
ITA,PRT,2020,2.25,Directed,Arms
ITA,PRT,2023,4.5,Directed,Arms
ITA,QAT,1996,7.5,Directed,Arms
ITA,QAT,1997,2.5,Directed,Arms
ITA,QAT,2009,6.0,Directed,Arms
ITA,QAT,2010,30.0,Directed,Arms
ITA,QAT,2011,30.0,Directed,Arms
ITA,QAT,2012,30.0,Directed,Arms
ITA,QAT,2013,12.0,Directed,Arms
ITA,QAT,2017,20.0,Directed,Arms
ITA,QAT,2018,20.0,Directed,Arms
ITA,QAT,2021,320.0,Directed,Arms
ITA,QAT,2022,917.5,Directed,Arms
ITA,QAT,2023,411.0,Directed,Arms
ITA,QAT,2024,294.5,Directed,Arms
ITA,ROU,2004,2.75,Directed,Arms
ITA,ROU,2005,2.75,Directed,Arms
ITA,ROU,2010,32.0,Directed,Arms
ITA,ROU,2011,32.0,Directed,Arms
ITA,ROU,2012,16.0,Directed,Arms
ITA,ROU,2013,16.0,Directed,Arms
ITA,ROU,2015,16.0,Directed,Arms
ITA,RUS,2012,8.55,Directed,Arms
ITA,RUS,2014,18.9,Directed,Arms
ITA,RUS,2015,18.75,Directed,Arms
ITA,RUS,2016,7.5,Directed,Arms
ITA,SAU,2002,82.75,Directed,Arms
ITA,SAU,2004,5.5,Directed,Arms
ITA,SAU,2007,15.0,Directed,Arms
ITA,SAU,2008,15.0,Directed,Arms
ITA,SAU,2009,15.0,Directed,Arms
ITA,SAU,2012,0.8,Directed,Arms
ITA,SAU,2015,89.0,Directed,Arms
ITA,SAU,2016,89.0,Directed,Arms
ITA,SAU,2017,48.0,Directed,Arms
ITA,SAU,2022,8.25,Directed,Arms
ITA,SAU,2023,2.75,Directed,Arms
ITA,SAU,2024,2.75,Directed,Arms
ITA,SEN,2023,11.5,Directed,Arms
ITA,SEN,2024,6.75,Directed,Arms
ITA,SGP,1994,6.25,Directed,Arms
ITA,SGP,1995,6.25,Directed,Arms
ITA,SGP,1996,15.75,Directed,Arms
ITA,SGP,1997,18.25,Directed,Arms
ITA,SGP,1998,64.0,Directed,Arms
ITA,SGP,2007,10.25,Directed,Arms
ITA,SGP,2008,18.25,Directed,Arms
ITA,SGP,2009,13.0,Directed,Arms
ITA,SGP,2011,40.0,Directed,Arms
ITA,SGP,2012,65.5,Directed,Arms
ITA,SGP,2013,51.0,Directed,Arms
ITA,SGP,2014,25.5,Directed,Arms
ITA,SGP,2017,8.25,Directed,Arms
ITA,SGP,2018,5.5,Directed,Arms
ITA,SGP,2019,8.25,Directed,Arms
ITA,SOM,2015,0.28,Directed,Arms
ITA,SOM,2023,4.0,Directed,Arms
ITA,SOM,2024,3.52,Directed,Arms
ITA,SVK,2012,1.5,Directed,Arms
ITA,SVK,2017,16.0,Directed,Arms
ITA,SVK,2018,16.0,Directed,Arms
ITA,SVN,2023,16.0,Directed,Arms
ITA,SVN,2024,16.0,Directed,Arms
ITA,SWE,1993,5.0,Directed,Arms
ITA,SWE,1994,20.0,Directed,Arms
ITA,SWE,2006,11.0,Directed,Arms
ITA,SWE,2007,22.0,Directed,Arms
ITA,SWE,2008,16.5,Directed,Arms
ITA,SWE,2009,5.5,Directed,Arms
ITA,SWE,2021,2.0,Directed,Arms
ITA,SWE,2024,1.0,Directed,Arms
ITA,TCD,2014,32.0,Directed,Arms
ITA,THA,1992,10.5,Directed,Arms
ITA,THA,1995,76.8,Directed,Arms
ITA,THA,1999,115.0,Directed,Arms
ITA,THA,2002,5.4,Directed,Arms
ITA,THA,2005,13.0,Directed,Arms
ITA,THA,2006,13.0,Directed,Arms
ITA,THA,2012,2.75,Directed,Arms
ITA,THA,2013,8.75,Directed,Arms
ITA,THA,2014,6.0,Directed,Arms
ITA,THA,2015,22.5,Directed,Arms
ITA,THA,2016,46.0,Directed,Arms
ITA,THA,2017,15.5,Directed,Arms
ITA,THA,2018,35.25,Directed,Arms
ITA,THA,2019,2.75,Directed,Arms
ITA,THA,2021,12.5,Directed,Arms
ITA,TKM,2011,27.1,Directed,Arms
ITA,TKM,2012,2.5,Directed,Arms
ITA,TKM,2013,5.0,Directed,Arms
ITA,TKM,2014,5.0,Directed,Arms
ITA,TKM,2015,9.5,Directed,Arms
ITA,TKM,2016,17.5,Directed,Arms
ITA,TKM,2017,9.5,Directed,Arms
ITA,TKM,2021,133.25,Directed,Arms
ITA,TUN,2015,0.45,Directed,Arms
ITA,TUR,1992,3.84,Directed,Arms
ITA,TUR,1993,3.6,Directed,Arms
ITA,TUR,1994,9.7,Directed,Arms
ITA,TUR,1995,23.46,Directed,Arms
ITA,TUR,1996,37.34,Directed,Arms
ITA,TUR,1997,36.0,Directed,Arms
ITA,TUR,1998,10.0,Directed,Arms
ITA,TUR,1999,5.0,Directed,Arms
ITA,TUR,2000,10.48,Directed,Arms
ITA,TUR,2001,15.0,Directed,Arms
ITA,TUR,2002,15.0,Directed,Arms
ITA,TUR,2003,15.0,Directed,Arms
ITA,TUR,2005,35.0,Directed,Arms
ITA,TUR,2006,30.0,Directed,Arms
ITA,TUR,2008,30.0,Directed,Arms
ITA,TUR,2009,5.0,Directed,Arms
ITA,TUR,2010,5.0,Directed,Arms
ITA,TUR,2011,12.75,Directed,Arms
ITA,TUR,2012,167.5,Directed,Arms
ITA,TUR,2013,35.75,Directed,Arms
ITA,TUR,2014,73.0,Directed,Arms
ITA,TUR,2015,34.0,Directed,Arms
ITA,TUR,2016,144.5,Directed,Arms
ITA,TUR,2017,94.5,Directed,Arms
ITA,TUR,2018,160.25,Directed,Arms
ITA,TUR,2019,149.75,Directed,Arms
ITA,TUR,2020,38.5,Directed,Arms
ITA,TUR,2021,210.0,Directed,Arms
ITA,TUR,2022,70.0,Directed,Arms
ITA,TUR,2023,63.25,Directed,Arms
ITA,TUR,2024,11.75,Directed,Arms
ITA,TWN,2014,2.75,Directed,Arms
ITA,TWN,2021,2.75,Directed,Arms
ITA,TWN,2023,8.25,Directed,Arms
ITA,TZA,2005,10.0,Directed,Arms
ITA,TZA,2006,10.0,Directed,Arms
ITA,UKR,2022,30.46,Directed,Arms
ITA,UKR,2023,78.4,Directed,Arms
ITA,UKR,2024,51.0,Directed,Arms
ITA,URY,1999,0.96,Directed,Arms
ITA,URY,2000,2.16,Directed,Arms
ITA,URY,2020,2.0,Directed,Arms
ITA,URY,2021,2.0,Directed,Arms
ITA,USA,1992,66.5,Directed,Arms
ITA,USA,1993,54.26,Directed,Arms
ITA,USA,1994,54.26,Directed,Arms
ITA,USA,1995,108.52,Directed,Arms
ITA,USA,1996,162.78,Directed,Arms
ITA,USA,1997,162.78,Directed,Arms
ITA,USA,1998,54.26,Directed,Arms
ITA,USA,1999,54.26,Directed,Arms
ITA,USA,2000,8.25,Directed,Arms
ITA,USA,2001,13.75,Directed,Arms
ITA,USA,2004,5.5,Directed,Arms
ITA,USA,2008,16.0,Directed,Arms
ITA,USA,2009,16.0,Directed,Arms
ITA,USA,2010,80.0,Directed,Arms
ITA,USA,2011,80.0,Directed,Arms
ITA,USA,2012,80.0,Directed,Arms
ITA,USA,2013,16.0,Directed,Arms
ITA,USA,2014,48.0,Directed,Arms
ITA,USA,2020,16.5,Directed,Arms
ITA,USA,2021,61.0,Directed,Arms
ITA,USA,2022,108.0,Directed,Arms
ITA,USA,2023,136.5,Directed,Arms
ITA,USA,2024,177.0,Directed,Arms
ITA,VEN,1992,6.6,Directed,Arms
ITA,VEN,1993,8.8,Directed,Arms
ITA,VEN,2000,12.58,Directed,Arms
ITA,VEN,2001,1.44,Directed,Arms
ITA,VEN,2002,0.96,Directed,Arms
ITA,VEN,2009,2.5,Directed,Arms
ITA,VEN,2010,2.5,Directed,Arms
ITA,VEN,2011,10.0,Directed,Arms
ITA,VEN,2012,2.5,Directed,Arms
ITA,VEN,2020,2.5,Directed,Arms
ITA,YEM,2007,35.0,Directed,Arms
ITA,YEM,2008,35.0,Directed,Arms
ITA,ZAF,2005,11.0,Directed,Arms
ITA,ZAF,2006,24.75,Directed,Arms
ITA,ZAF,2007,16.5,Directed,Arms
ITA,ZAF,2008,16.5,Directed,Arms
ITA,ZAF,2009,13.75,Directed,Arms
ITA,ZMB,2006,3.14,Directed,Arms
ITA,ZMB,2011,0.52,Directed,Arms
ITA,ZMB,2012,2.6,Directed,Arms
ITA,ZMB,2016,3.12,Directed,Arms
ITA,ZMB,2019,32.0,Directed,Arms
ITA,ZMB,2021,10.0,Directed,Arms
ITA,ZWE,1998,1.44,Directed,Arms
JOR,ARM,2019,20.8,Directed,Arms
JOR,AUT,2021,8.7,Directed,Arms
JOR,BEN,2023,8.7,Directed,Arms
JOR,BHR,2019,3.2,Directed,Arms
JOR,BRA,2008,12.6,Directed,Arms
JOR,EGY,2019,76.0,Directed,Arms
JOR,GHA,2024,3.36,Directed,Arms
JOR,IRQ,2004,42.6,Directed,Arms
JOR,IRQ,2005,21.59,Directed,Arms
JOR,IRQ,2007,12.58,Directed,Arms
JOR,KEN,2010,83.16,Directed,Arms
JOR,KEN,2012,20.79,Directed,Arms
JOR,KEN,2017,9.0,Directed,Arms
JOR,LBN,2009,27.72,Directed,Arms
JOR,LBN,2010,27.72,Directed,Arms
JOR,LBN,2015,8.280000000000001,Directed,Arms
JOR,LBN,2024,6.2,Directed,Arms
JOR,LBY,2013,10.78,Directed,Arms
JOR,PAK,2013,24.0,Directed,Arms
JOR,PAK,2014,114.4,Directed,Arms
JOR,PAK,2015,7.3,Directed,Arms
JOR,PHL,1997,6.4,Directed,Arms
JOR,PHL,2019,6.0,Directed,Arms
JOR,PSE,2016,0.96,Directed,Arms
JOR,PSE,2019,0.8,Directed,Arms
JOR,PSE,2023,2.04,Directed,Arms
JOR,SGP,1994,29.4,Directed,Arms
JOR,TZA,2007,0.44,Directed,Arms
JOR,UKR,2022,1.54,Directed,Arms
JOR,UKR,2024,216.0,Directed,Arms
JOR,USA,1994,35.6,Directed,Arms
JOR,USA,2016,16.8,Directed,Arms
JOR,USA,2017,71.4,Directed,Arms
JOR,USA,2020,65.6,Directed,Arms
JOR,USA,2021,65.6,Directed,Arms
JOR,USA,2022,51.2,Directed,Arms
JOR,YEM,2010,5.9,Directed,Arms
JPN,GBR,1996,75.0,Directed,Arms
JPN,GHA,2024,8.0,Directed,Arms
JPN,PHL,2017,2.28,Directed,Arms
JPN,PHL,2018,3.42,Directed,Arms
JPN,PHL,2023,13.0,Directed,Arms
JPN,PHL,2024,13.0,Directed,Arms
JPN,USA,1992,100.8,Directed,Arms
JPN,USA,1993,122.4,Directed,Arms
JPN,USA,1994,129.6,Directed,Arms
JPN,USA,1995,126.0,Directed,Arms
JPN,USA,1996,90.0,Directed,Arms
JPN,USA,1997,25.2,Directed,Arms
JPN,USA,2007,40.0,Directed,Arms
KAZ,AGO,1998,1.52,Directed,Arms
KAZ,AGO,1999,9.6,Directed,Arms
KAZ,COG,1999,0.48,Directed,Arms
KAZ,COG,2000,0.24,Directed,Arms
KAZ,ETH,2000,15.56,Directed,Arms
KAZ,GEO,2006,6.06,Directed,Arms
KAZ,IND,1997,3.3,Directed,Arms
KAZ,IND,1998,3.3,Directed,Arms
KAZ,IND,1999,3.3,Directed,Arms
KAZ,IND,2000,3.3,Directed,Arms
KAZ,IND,2001,3.3,Directed,Arms
KAZ,KGZ,2004,5.8,Directed,Arms
KAZ,LKA,1996,12.0,Directed,Arms
KAZ,MKD,1998,1.68,Directed,Arms
KAZ,NPL,2001,9.57,Directed,Arms
KAZ,PRK,1995,6.72,Directed,Arms
KAZ,SRB,1995,6.33,Directed,Arms
KEN,BWA,1993,2.0,Directed,Arms
KGZ,CAN,2008,14.4,Directed,Arms
KGZ,HRV,2003,16.0,Directed,Arms
KGZ,IND,1995,54.0,Directed,Arms
KGZ,IND,2003,76.0,Directed,Arms
KGZ,IND,2006,18.0,Directed,Arms
KGZ,IND,2007,18.0,Directed,Arms
KGZ,IND,2015,4.0,Directed,Arms
KGZ,IND,2016,5.0,Directed,Arms
KGZ,IND,2017,5.0,Directed,Arms
KGZ,SDN,1995,3.3,Directed,Arms
KOR,ARE,2021,8.8,Directed,Arms
KOR,ARE,2022,8.8,Directed,Arms
KOR,ARE,2023,9.3,Directed,Arms
KOR,ARE,2024,189.3,Directed,Arms
KOR,AUS,2006,30.0,Directed,Arms
KOR,BGD,1997,25.25,Directed,Arms
KOR,BGD,2000,9.6,Directed,Arms
KOR,BGD,2001,180.0,Directed,Arms
KOR,CHL,2022,1.4,Directed,Arms
KOR,CHL,2023,1.4,Directed,Arms
KOR,COL,2014,30.0,Directed,Arms
KOR,COL,2015,37.5,Directed,Arms
KOR,COL,2020,61.6,Directed,Arms
KOR,ECU,2020,12.0,Directed,Arms
KOR,EGY,2017,60.0,Directed,Arms
KOR,EGY,2023,4.89,Directed,Arms
KOR,EST,2020,10.8,Directed,Arms
KOR,EST,2021,10.8,Directed,Arms
KOR,EST,2022,10.8,Directed,Arms
KOR,EST,2023,10.8,Directed,Arms
KOR,FIN,2018,9.0,Directed,Arms
KOR,FIN,2019,9.0,Directed,Arms
KOR,FIN,2020,12.6,Directed,Arms
KOR,FIN,2021,10.8,Directed,Arms
KOR,FIN,2022,10.8,Directed,Arms
KOR,FIN,2023,10.8,Directed,Arms
KOR,FIN,2024,10.8,Directed,Arms
KOR,GBR,2017,134.0,Directed,Arms
KOR,GBR,2018,268.0,Directed,Arms
KOR,GBR,2019,134.0,Directed,Arms
KOR,GHA,2011,4.8,Directed,Arms
KOR,IDN,2003,96.25,Directed,Arms
KOR,IDN,2004,5.0,Directed,Arms
KOR,IDN,2005,1.9,Directed,Arms
KOR,IDN,2007,173.5,Directed,Arms
KOR,IDN,2008,5.7,Directed,Arms
KOR,IDN,2009,88.44999999999999,Directed,Arms
KOR,IDN,2011,119.15,Directed,Arms
KOR,IDN,2012,19.42,Directed,Arms
KOR,IDN,2013,206.0,Directed,Arms
KOR,IDN,2014,135.72,Directed,Arms
KOR,IDN,2015,6.0,Directed,Arms
KOR,IDN,2017,147.5,Directed,Arms
KOR,IDN,2018,147.5,Directed,Arms
KOR,IDN,2019,84.85,Directed,Arms
KOR,IDN,2020,6.0,Directed,Arms
KOR,IDN,2021,149.4,Directed,Arms
KOR,IDN,2022,3.8,Directed,Arms
KOR,IND,1993,36.0,Directed,Arms
KOR,IND,2018,26.04,Directed,Arms
KOR,IND,2019,190.96,Directed,Arms
KOR,IND,2020,190.96,Directed,Arms
KOR,IND,2021,26.04,Directed,Arms
KOR,IRQ,2005,3.0,Directed,Arms
KOR,IRQ,2016,320.4,Directed,Arms
KOR,IRQ,2017,106.8,Directed,Arms
KOR,IRQ,2020,1.4,Directed,Arms
KOR,JOR,2012,3.0,Directed,Arms
KOR,KAZ,2006,14.4,Directed,Arms
KOR,MMR,2019,84.85,Directed,Arms
KOR,MYS,1993,10.5,Directed,Arms
KOR,MYS,1995,17.25,Directed,Arms
KOR,MYS,2009,5.0,Directed,Arms
KOR,MYS,2017,40.0,Directed,Arms
KOR,MYS,2018,40.0,Directed,Arms
KOR,NGA,2020,0.7,Directed,Arms
KOR,NOR,2018,114.0,Directed,Arms
KOR,NOR,2019,13.41,Directed,Arms
KOR,NOR,2020,74.95,Directed,Arms
KOR,NOR,2021,18.14,Directed,Arms
KOR,NZL,2020,95.8,Directed,Arms
KOR,PER,2010,16.0,Directed,Arms
KOR,PER,2014,7.6,Directed,Arms
KOR,PER,2015,11.4,Directed,Arms
KOR,PER,2016,71.4,Directed,Arms
KOR,PER,2017,7.6,Directed,Arms
KOR,PER,2018,84.85,Directed,Arms
KOR,PER,2021,60.0,Directed,Arms
KOR,PHL,1993,13.12,Directed,Arms
KOR,PHL,1994,6.56,Directed,Arms
KOR,PHL,1995,9.6,Directed,Arms
KOR,PHL,1996,24.0,Directed,Arms
KOR,PHL,1998,32.0,Directed,Arms
KOR,PHL,2006,9.6,Directed,Arms
KOR,PHL,2009,0.6,Directed,Arms
KOR,PHL,2015,32.9,Directed,Arms
KOR,PHL,2016,32.9,Directed,Arms
KOR,PHL,2017,131.6,Directed,Arms
KOR,PHL,2019,73.36,Directed,Arms
KOR,PHL,2020,211.25,Directed,Arms
KOR,PHL,2021,214.25,Directed,Arms
KOR,PHL,2022,15.0,Directed,Arms
KOR,POL,2016,5.9,Directed,Arms
KOR,POL,2017,8.26,Directed,Arms
KOR,POL,2018,4.72,Directed,Arms
KOR,POL,2019,14.16,Directed,Arms
KOR,POL,2020,11.8,Directed,Arms
KOR,POL,2021,11.8,Directed,Arms
KOR,POL,2022,156.38,Directed,Arms
KOR,POL,2023,570.74,Directed,Arms
KOR,POL,2024,680.72,Directed,Arms
KOR,ROU,2024,12.5,Directed,Arms
KOR,SAU,2018,3.0,Directed,Arms
KOR,SAU,2022,2.5,Directed,Arms
KOR,SAU,2023,12.8,Directed,Arms
KOR,SAU,2024,19.3,Directed,Arms
KOR,SEN,2020,7.6,Directed,Arms
KOR,THA,2018,285.95,Directed,Arms
KOR,THA,2019,71.2,Directed,Arms
KOR,THA,2020,71.2,Directed,Arms
KOR,THA,2024,35.6,Directed,Arms
KOR,TLS,2011,14.4,Directed,Arms
KOR,TUR,2004,69.44,Directed,Arms
KOR,TUR,2005,104.16,Directed,Arms
KOR,TUR,2006,104.16,Directed,Arms
KOR,TUR,2007,104.16,Directed,Arms
KOR,TUR,2008,104.16,Directed,Arms
KOR,TUR,2009,130.2,Directed,Arms
KOR,TUR,2010,161.4,Directed,Arms
KOR,TUR,2011,189.9,Directed,Arms
KOR,TUR,2012,180.4,Directed,Arms
KOR,TUR,2013,144.0,Directed,Arms
KOR,TUR,2014,3.9,Directed,Arms
KOR,TUR,2015,3.9,Directed,Arms
