Source,Target,Year,Weight,Type,Layer
IRL,GIN,2010,0.68,Directed,ODA
IRL,GMB,2010,0.05,Directed,ODA
IRL,GTM,2010,1.69,Directed,ODA
IRL,HND,2010,1.97,Directed,ODA
IRL,HTI,2010,6.85,Directed,ODA
IRL,IDN,2010,0.01,Directed,ODA
IRL,IND,2010,4.26,Directed,ODA
IRL,IRQ,2010,0.99,Directed,ODA
IRL,JOR,2010,0.04,Directed,ODA
IRL,KEN,2010,13.36,Directed,ODA
IRL,KGZ,2010,0.44,Directed,ODA
IRL,KHM,2010,3.07,Directed,ODA
IRL,LAO,2010,1.22,Directed,ODA
IRL,LBN,2010,1.87,Directed,ODA
IRL,LBR,2010,10.6,Directed,ODA
IRL,LBY,2010,0.01,Directed,ODA
IRL,LCA,2010,0.05,Directed,ODA
IRL,LKA,2010,0.24,Directed,ODA
IRL,LSO,2010,15.71,Directed,ODA
IRL,MAR,2010,0.01,Directed,ODA
IRL,MDA,2010,0.02,Directed,ODA
IRL,MEX,2010,0.08,Directed,ODA
IRL,MLI,2010,0.2,Directed,ODA
IRL,MMR,2010,0.6,Directed,ODA
IRL,MOZ,2010,56.58,Directed,ODA
IRL,MUS,2010,0.23,Directed,ODA
IRL,MWI,2010,20.58,Directed,ODA
IRL,NER,2010,2.27,Directed,ODA
IRL,NGA,2010,1.78,Directed,ODA
IRL,NIC,2010,2.15,Directed,ODA
IRL,NPL,2010,0.47,Directed,ODA
IRL,PAK,2010,5.04,Directed,ODA
IRL,PER,2010,0.45,Directed,ODA
IRL,PHL,2010,0.61,Directed,ODA
IRL,PNG,2010,0.03,Directed,ODA
IRL,PRY,2010,0.02,Directed,ODA
IRL,PSE,2010,6.36,Directed,ODA
IRL,RWA,2010,2.4,Directed,ODA
IRL,SDN,2010,14.1,Directed,ODA
IRL,SEN,2010,0.07,Directed,ODA
IRL,SLB,2010,0.01,Directed,ODA
IRL,SLE,2010,11.91,Directed,ODA
IRL,SLV,2010,0.84,Directed,ODA
IRL,SOM,2010,6.58,Directed,ODA
IRL,SRB,2010,0.04,Directed,ODA
IRL,SWZ,2010,0.05,Directed,ODA
IRL,TCD,2010,3.78,Directed,ODA
IRL,THA,2010,0.39,Directed,ODA
IRL,TJK,2010,0.02,Directed,ODA
IRL,TLS,2010,6.15,Directed,ODA
IRL,TTO,2010,0.06,Directed,ODA
IRL,TZA,2010,49.48,Directed,ODA
IRL,UGA,2010,58.01,Directed,ODA
IRL,URY,2010,0.23,Directed,ODA
IRL,UZB,2010,0.13,Directed,ODA
IRL,VNM,2010,18.31,Directed,ODA
IRL,XKX,2010,0.1,Directed,ODA
IRL,YEM,2010,0.09,Directed,ODA
IRL,ZMB,2010,33.02,Directed,ODA
IRL,ZWE,2010,6.55,Directed,ODA
ISL,AFG,2010,1.27,Directed,ODA
ISL,BIH,2010,0.47,Directed,ODA
ISL,BLR,2010,0.08,Directed,ODA
ISL,CIV,2010,0.09,Directed,ODA
ISL,COD,2010,0.12,Directed,ODA
ISL,ETH,2010,0.28,Directed,ODA
ISL,GNB,2010,0.53,Directed,ODA
ISL,HTI,2010,0.81,Directed,ODA
ISL,JOR,2010,0.13,Directed,ODA
ISL,LBR,2010,0.35,Directed,ODA
ISL,MOZ,2010,1.99,Directed,ODA
ISL,MWI,2010,2.63,Directed,ODA
ISL,NAM,2010,2.04,Directed,ODA
ISL,NIC,2010,0.72,Directed,ODA
ISL,PAK,2010,0.3,Directed,ODA
ISL,PSE,2010,0.85,Directed,ODA
ISL,UGA,2010,3.07,Directed,ODA
ISL,YEM,2010,0.07,Directed,ODA
ISR,AGO,2010,0.01,Directed,ODA
ISR,ALB,2010,0.01,Directed,ODA
ISR,ARG,2010,2.3,Directed,ODA
ISR,ARM,2010,0.19,Directed,ODA
ISR,BDI,2010,0.03,Directed,ODA
ISR,BEN,2010,0.04,Directed,ODA
ISR,BFA,2010,0.07,Directed,ODA
ISR,BLR,2010,2.78,Directed,ODA
ISR,BLZ,2010,0.02,Directed,ODA
ISR,BOL,2010,0.02,Directed,ODA
ISR,BWA,2010,0.01,Directed,ODA
ISR,CAF,2010,0.01,Directed,ODA
ISR,CHN,2010,0.89,Directed,ODA
ISR,CIV,2010,0.19,Directed,ODA
ISR,CMR,2010,0.2,Directed,ODA
ISR,COD,2010,0.02,Directed,ODA
ISR,CRI,2010,0.06,Directed,ODA
ISR,CUB,2010,0.17,Directed,ODA
ISR,DMA,2010,0.03,Directed,ODA
ISR,ECU,2010,0.28,Directed,ODA
ISR,EGY,2010,0.08,Directed,ODA
ISR,ERI,2010,15.8,Directed,ODA
ISR,ETH,2010,15.28,Directed,ODA
ISR,FSM,2010,0.1,Directed,ODA
ISR,GEO,2010,2.33,Directed,ODA
ISR,GHA,2010,0.63,Directed,ODA
ISR,GIN,2010,0.06,Directed,ODA
ISR,GMB,2010,0.03,Directed,ODA
ISR,GNQ,2010,0.01,Directed,ODA
ISR,GRD,2010,0.04,Directed,ODA
ISR,GTM,2010,0.2,Directed,ODA
ISR,HND,2010,0.06,Directed,ODA
ISR,HRV,2010,0.01,Directed,ODA
ISR,HTI,2010,5.19,Directed,ODA
ISR,IRN,2010,0.18,Directed,ODA
ISR,IRQ,2010,0.02,Directed,ODA
ISR,JAM,2010,0.01,Directed,ODA
ISR,JOR,2010,35.46,Directed,ODA
ISR,KEN,2010,0.73,Directed,ODA
ISR,KGZ,2010,0.44,Directed,ODA
ISR,LAO,2010,0.01,Directed,ODA
ISR,LBN,2010,3.72,Directed,ODA
ISR,LBR,2010,0.04,Directed,ODA
ISR,LCA,2010,0.01,Directed,ODA
ISR,LKA,2010,0.12,Directed,ODA
ISR,LSO,2010,0.01,Directed,ODA
ISR,MAR,2010,0.16,Directed,ODA
ISR,MDA,2010,1.96,Directed,ODA
ISR,MDG,2010,0.02,Directed,ODA
ISR,MDV,2010,0.02,Directed,ODA
ISR,MEX,2010,0.86,Directed,ODA
ISR,MHL,2010,0.02,Directed,ODA
ISR,MKD,2010,0.02,Directed,ODA
ISR,MLI,2010,0.05,Directed,ODA
ISR,MNE,2010,0.02,Directed,ODA
ISR,MWI,2010,0.04,Directed,ODA
ISR,NER,2010,0.01,Directed,ODA
ISR,NGA,2010,0.75,Directed,ODA
ISR,NIC,2010,0.01,Directed,ODA
ISR,NPL,2010,0.22,Directed,ODA
ISR,PAK,2010,0.02,Directed,ODA
ISR,PAN,2010,0.14,Directed,ODA
ISR,PER,2010,0.87,Directed,ODA
ISR,PHL,2010,0.57,Directed,ODA
ISR,PRY,2010,0.07,Directed,ODA
ISR,PSE,2010,0.56,Directed,ODA
ISR,RWA,2010,0.03,Directed,ODA
ISR,SDN,2010,5.13,Directed,ODA
ISR,SEN,2010,0.13,Directed,ODA
ISR,SLB,2010,0.02,Directed,ODA
ISR,SLE,2010,0.04,Directed,ODA
ISR,SLV,2010,0.11,Directed,ODA
ISR,SOM,2010,0.01,Directed,ODA
ISR,SRB,2010,0.11,Directed,ODA
ISR,SYC,2010,0.01,Directed,ODA
ISR,TCD,2010,0.03,Directed,ODA
ISR,TGO,2010,0.05,Directed,ODA
ISR,THA,2010,0.51,Directed,ODA
ISR,TJK,2010,0.2,Directed,ODA
ISR,TKM,2010,0.21,Directed,ODA
ISR,TUN,2010,0.07,Directed,ODA
ISR,TZA,2010,0.05,Directed,ODA
ISR,UGA,2010,0.15,Directed,ODA
ISR,UKR,2010,14.37,Directed,ODA
ISR,URY,2010,0.79,Directed,ODA
ISR,UZB,2010,2.02,Directed,ODA
ISR,VEN,2010,0.47,Directed,ODA
ISR,VNM,2010,0.3,Directed,ODA
ISR,YEM,2010,0.01,Directed,ODA
ISR,ZMB,2010,0.02,Directed,ODA
ISR,ZWE,2010,0.03,Directed,ODA
ITA,AGO,2010,0.23,Directed,ODA
ITA,ALB,2010,54.8,Directed,ODA
ITA,ARG,2010,0.44,Directed,ODA
ITA,ARM,2010,0.07,Directed,ODA
ITA,AZE,2010,0.01,Directed,ODA
ITA,BDI,2010,6.08,Directed,ODA
ITA,BEN,2010,2.11,Directed,ODA
ITA,BFA,2010,4.26,Directed,ODA
ITA,BGD,2010,5.39,Directed,ODA
ITA,BIH,2010,4.92,Directed,ODA
ITA,BLR,2010,0.13,Directed,ODA
ITA,BOL,2010,4.82,Directed,ODA
ITA,CAF,2010,2.55,Directed,ODA
ITA,CIV,2010,2.24,Directed,ODA
ITA,CMR,2010,4.3,Directed,ODA
ITA,COD,2010,9.58,Directed,ODA
ITA,COG,2010,97.46,Directed,ODA
ITA,COL,2010,3.64,Directed,ODA
ITA,CPV,2010,0.12,Directed,ODA
ITA,CUB,2010,0.89,Directed,ODA
ITA,DJI,2010,0.44,Directed,ODA
ITA,DOM,2010,0.65,Directed,ODA
ITA,ERI,2010,0.15,Directed,ODA
ITA,ETH,2010,18.31,Directed,ODA
ITA,GAB,2010,0.11,Directed,ODA
ITA,GEO,2010,0.18,Directed,ODA
ITA,GHA,2010,1.19,Directed,ODA
ITA,GIN,2010,0.37,Directed,ODA
ITA,GNB,2010,0.27,Directed,ODA
ITA,GNQ,2010,54.65,Directed,ODA
ITA,GTM,2010,4.02,Directed,ODA
ITA,HND,2010,0.86,Directed,ODA
ITA,HTI,2010,63.07,Directed,ODA
ITA,IRN,2010,0.13,Directed,ODA
ITA,IRQ,2010,11.02,Directed,ODA
ITA,JOR,2010,3.46,Directed,ODA
ITA,KEN,2010,6.69,Directed,ODA
ITA,KHM,2010,0.34,Directed,ODA
ITA,LAO,2010,0.03,Directed,ODA
ITA,LBN,2010,23.87,Directed,ODA
ITA,LBR,2010,1.94,Directed,ODA
ITA,LKA,2010,0.72,Directed,ODA
ITA,MDA,2010,1.44,Directed,ODA
ITA,MDG,2010,3.39,Directed,ODA
ITA,MEX,2010,1.05,Directed,ODA
ITA,MKD,2010,2.12,Directed,ODA
ITA,MLI,2010,2.59,Directed,ODA
ITA,MMR,2010,1.01,Directed,ODA
ITA,MNE,2010,0.38,Directed,ODA
ITA,MNG,2010,0.09,Directed,ODA
ITA,MOZ,2010,35.32,Directed,ODA
ITA,MRT,2010,2.12,Directed,ODA
ITA,MWI,2010,2.3,Directed,ODA
ITA,NAM,2010,0.01,Directed,ODA
ITA,NER,2010,3.02,Directed,ODA
ITA,NIC,2010,1.77,Directed,ODA
ITA,NPL,2010,0.29,Directed,ODA
ITA,PER,2010,5.27,Directed,ODA
ITA,PRK,2010,0.44,Directed,ODA
ITA,PRY,2010,0.44,Directed,ODA
ITA,PSE,2010,35.04,Directed,ODA
ITA,RWA,2010,1.31,Directed,ODA
ITA,SDN,2010,12.77,Directed,ODA
ITA,SEN,2010,7.19,Directed,ODA
ITA,SLE,2010,0.34,Directed,ODA
ITA,SLV,2010,1.41,Directed,ODA
ITA,SOM,2010,10.53,Directed,ODA
ITA,SRB,2010,2.32,Directed,ODA
ITA,SWZ,2010,0.38,Directed,ODA
ITA,SYC,2010,8.31,Directed,ODA
ITA,SYR,2010,0.85,Directed,ODA
ITA,TCD,2010,0.56,Directed,ODA
ITA,TGO,2010,11.53,Directed,ODA
ITA,THA,2010,1.13,Directed,ODA
ITA,TJK,2010,0.01,Directed,ODA
ITA,TLS,2010,0.76,Directed,ODA
ITA,TUN,2010,8.65,Directed,ODA
ITA,TZA,2010,5.21,Directed,ODA
ITA,UGA,2010,11.4,Directed,ODA
ITA,UKR,2010,0.28,Directed,ODA
ITA,URY,2010,8.61,Directed,ODA
ITA,VNM,2010,5.69,Directed,ODA
ITA,XKX,2010,1.99,Directed,ODA
ITA,YEM,2010,4.28,Directed,ODA
ITA,ZMB,2010,1.39,Directed,ODA
ITA,ZWE,2010,1.42,Directed,ODA
JPN,AFG,2010,745.66,Directed,ODA
JPN,AGO,2010,37.62,Directed,ODA
JPN,ALB,2010,2.44,Directed,ODA
JPN,ARG,2010,40.33,Directed,ODA
JPN,ARM,2010,77.45,Directed,ODA
JPN,ATG,2010,6.76,Directed,ODA
JPN,BDI,2010,39.06,Directed,ODA
JPN,BEN,2010,29.13,Directed,ODA
JPN,BFA,2010,41.59,Directed,ODA
JPN,BGD,2010,24.19,Directed,ODA
JPN,BIH,2010,2.24,Directed,ODA
JPN,BLR,2010,1.39,Directed,ODA
JPN,BLZ,2010,7.46,Directed,ODA
JPN,BOL,2010,54.2,Directed,ODA
JPN,BRB,2010,1.2,Directed,ODA
JPN,BTN,2010,43.23,Directed,ODA
JPN,BWA,2010,10.71,Directed,ODA
JPN,CAF,2010,8.09,Directed,ODA
JPN,CHL,2010,15.91,Directed,ODA
JPN,CIV,2010,81.26,Directed,ODA
JPN,CMR,2010,42.03,Directed,ODA
JPN,COD,2010,80.0,Directed,ODA
JPN,COG,2010,5.98,Directed,ODA
JPN,COK,2010,0.09,Directed,ODA
JPN,COM,2010,0.7,Directed,ODA
JPN,CPV,2010,17.4,Directed,ODA
JPN,CRI,2010,63.74,Directed,ODA
JPN,CUB,2010,5.16,Directed,ODA
JPN,DJI,2010,37.98,Directed,ODA
JPN,DMA,2010,2.75,Directed,ODA
JPN,DZA,2010,15.48,Directed,ODA
JPN,ERI,2010,9.86,Directed,ODA
JPN,ETH,2010,93.89,Directed,ODA
JPN,FJI,2010,19.02,Directed,ODA
JPN,FSM,2010,59.959999999999994,Directed,ODA
JPN,GAB,2010,24.77,Directed,ODA
JPN,GEO,2010,6.48,Directed,ODA
JPN,GHA,2010,70.0,Directed,ODA
JPN,GIN,2010,10.8,Directed,ODA
JPN,GMB,2010,17.22,Directed,ODA
JPN,GNB,2010,16.11,Directed,ODA
JPN,GNQ,2010,0.32,Directed,ODA
JPN,GRD,2010,5.84,Directed,ODA
JPN,GTM,2010,41.24,Directed,ODA
JPN,GUY,2010,6.54,Directed,ODA
JPN,HND,2010,16.04,Directed,ODA
JPN,HRV,2010,1.88,Directed,ODA
JPN,HTI,2010,71.98,Directed,ODA
JPN,IDN,2010,61.14,Directed,ODA
JPN,IND,2010,981.14,Directed,ODA
JPN,IRQ,2010,144.44,Directed,ODA
JPN,KEN,2010,36.72,Directed,ODA
JPN,KGZ,2010,23.16,Directed,ODA
JPN,KHM,2010,147.46,Directed,ODA
JPN,KIR,2010,3.47,Directed,ODA
JPN,KNA,2010,0.72,Directed,ODA
JPN,LAO,2010,121.45,Directed,ODA
JPN,LBN,2010,3.15,Directed,ODA
JPN,LBR,2010,134.31,Directed,ODA
JPN,LBY,2010,0.13,Directed,ODA
JPN,LCA,2010,2.55,Directed,ODA
JPN,LKA,2010,155.43,Directed,ODA
JPN,LSO,2010,8.84,Directed,ODA
JPN,MAR,2010,121.16,Directed,ODA
JPN,MDA,2010,0.93,Directed,ODA
JPN,MDG,2010,9.62,Directed,ODA
JPN,MDV,2010,37.3,Directed,ODA
JPN,MHL,2010,12.59,Directed,ODA
JPN,MKD,2010,23.05,Directed,ODA
JPN,MLI,2010,38.29,Directed,ODA
JPN,MMR,2010,46.83,Directed,ODA
JPN,MNE,2010,0.87,Directed,ODA
JPN,MNG,2010,53.89,Directed,ODA
JPN,MOZ,2010,62.85,Directed,ODA
JPN,MRT,2010,14.56,Directed,ODA
JPN,MWI,2010,69.46,Directed,ODA
JPN,NAM,2010,40.59,Directed,ODA
JPN,NER,2010,25.16,Directed,ODA
JPN,NGA,2010,23.87,Directed,ODA
JPN,NIC,2010,34.37,Directed,ODA
JPN,NIU,2010,0.05,Directed,ODA
JPN,NPL,2010,81.21,Directed,ODA
JPN,NRU,2010,1.64,Directed,ODA
JPN,OMN,2010,1.5,Directed,ODA
JPN,PAK,2010,207.89,Directed,ODA
JPN,PAN,2010,101.83,Directed,ODA
JPN,PLW,2010,9.58,Directed,ODA
JPN,PNG,2010,22.21,Directed,ODA
JPN,PSE,2010,78.55,Directed,ODA
JPN,RWA,2010,22.82,Directed,ODA
JPN,SDN,2010,119.08,Directed,ODA
JPN,SEN,2010,55.21,Directed,ODA
JPN,SLB,2010,16.33,Directed,ODA
JPN,SLE,2010,12.21,Directed,ODA
JPN,SLV,2010,8.75,Directed,ODA
JPN,SOM,2010,29.07,Directed,ODA
JPN,SRB,2010,5.18,Directed,ODA
JPN,STP,2010,3.6,Directed,ODA
JPN,SUR,2010,0.01,Directed,ODA
JPN,SWZ,2010,4.36,Directed,ODA
JPN,SYC,2010,9.57,Directed,ODA
JPN,TCD,2010,13.76,Directed,ODA
JPN,TGO,2010,7.54,Directed,ODA
JPN,TJK,2010,43.42,Directed,ODA
JPN,TLS,2010,27.67,Directed,ODA
JPN,TON,2010,23.77,Directed,ODA
JPN,TTO,2010,0.07,Directed,ODA
JPN,TUN,2010,35.87,Directed,ODA
JPN,TUR,2010,543.49,Directed,ODA
JPN,TUV,2010,4.54,Directed,ODA
JPN,TZA,2010,104.6,Directed,ODA
JPN,UGA,2010,71.24,Directed,ODA
JPN,UKR,2010,53.17,Directed,ODA
JPN,URY,2010,11.36,Directed,ODA
JPN,UZB,2010,7.04,Directed,ODA
JPN,VCT,2010,0.87,Directed,ODA
JPN,VEN,2010,3.14,Directed,ODA
JPN,VNM,2010,807.81,Directed,ODA
JPN,VUT,2010,15.61,Directed,ODA
JPN,WSM,2010,27.02,Directed,ODA
JPN,XKX,2010,1.08,Directed,ODA
JPN,YEM,2010,26.74,Directed,ODA
JPN,ZMB,2010,46.14,Directed,ODA
JPN,ZWE,2010,18.92,Directed,ODA
KOR,AFG,2010,93.68,Directed,ODA
KOR,AGO,2010,18.83,Directed,ODA
KOR,ALB,2010,0.01,Directed,ODA
KOR,ARG,2010,0.17,Directed,ODA
KOR,ARM,2010,0.86,Directed,ODA
KOR,ATG,2010,0.01,Directed,ODA
KOR,AZE,2010,4.07,Directed,ODA
KOR,BDI,2010,0.04,Directed,ODA
KOR,BEN,2010,0.15,Directed,ODA
KOR,BFA,2010,0.28,Directed,ODA
KOR,BGD,2010,54.67,Directed,ODA
KOR,BIH,2010,25.13,Directed,ODA
KOR,BLR,2010,0.09,Directed,ODA
KOR,BLZ,2010,0.07,Directed,ODA
KOR,BOL,2010,1.66,Directed,ODA
KOR,BRA,2010,0.37,Directed,ODA
KOR,BTN,2010,0.35,Directed,ODA
KOR,BWA,2010,0.01,Directed,ODA
KOR,CAF,2010,0.27,Directed,ODA
KOR,CHL,2010,2.43,Directed,ODA
KOR,CHN,2010,3.09,Directed,ODA
KOR,CIV,2010,1.23,Directed,ODA
KOR,CMR,2010,2.57,Directed,ODA
KOR,COD,2010,5.67,Directed,ODA
KOR,COG,2010,0.27,Directed,ODA
KOR,COL,2010,6.97,Directed,ODA
KOR,CRI,2010,0.19,Directed,ODA
KOR,CUB,2010,0.02,Directed,ODA
KOR,DJI,2010,0.27,Directed,ODA
KOR,DMA,2010,0.02,Directed,ODA
KOR,DOM,2010,2.74,Directed,ODA
KOR,DZA,2010,2.89,Directed,ODA
KOR,ECU,2010,3.83,Directed,ODA
KOR,EGY,2010,4.16,Directed,ODA
KOR,ETH,2010,10.2,Directed,ODA
KOR,FJI,2010,2.12,Directed,ODA
KOR,FSM,2010,0.31,Directed,ODA
KOR,GAB,2010,0.25,Directed,ODA
KOR,GEO,2010,0.05,Directed,ODA
KOR,GHA,2010,6.73,Directed,ODA
KOR,GIN,2010,0.16,Directed,ODA
KOR,GMB,2010,0.11,Directed,ODA
KOR,GNB,2010,0.12,Directed,ODA
KOR,GNQ,2010,0.02,Directed,ODA
KOR,GTM,2010,5.45,Directed,ODA
KOR,HND,2010,6.45,Directed,ODA
KOR,HTI,2010,5.54,Directed,ODA
KOR,IDN,2010,24.44,Directed,ODA
KOR,IND,2010,1.07,Directed,ODA
KOR,IRN,2010,0.35,Directed,ODA
KOR,IRQ,2010,11.88,Directed,ODA
KOR,JAM,2010,0.11,Directed,ODA
KOR,JOR,2010,11.53,Directed,ODA
KOR,KAZ,2010,3.76,Directed,ODA
KOR,KEN,2010,2.79,Directed,ODA
KOR,KGZ,2010,1.83,Directed,ODA
KOR,KHM,2010,37.33,Directed,ODA
KOR,KIR,2010,0.21,Directed,ODA
KOR,LAO,2010,27.75,Directed,ODA
KOR,LBN,2010,1.82,Directed,ODA
KOR,LBR,2010,0.04,Directed,ODA
KOR,LBY,2010,0.24,Directed,ODA
KOR,LCA,2010,0.08,Directed,ODA
KOR,LKA,2010,43.47,Directed,ODA
KOR,LSO,2010,0.14,Directed,ODA
KOR,MAR,2010,3.92,Directed,ODA
KOR,MDA,2010,0.06,Directed,ODA
KOR,MDG,2010,0.51,Directed,ODA
KOR,MDV,2010,0.12,Directed,ODA
KOR,MEX,2010,0.55,Directed,ODA
KOR,MHL,2010,0.01,Directed,ODA
KOR,MLI,2010,0.44,Directed,ODA
KOR,MMR,2010,3.25,Directed,ODA
KOR,MNG,2010,39.15,Directed,ODA
KOR,MOZ,2010,0.95,Directed,ODA
KOR,MRT,2010,0.08,Directed,ODA
KOR,MUS,2010,0.03,Directed,ODA
KOR,MWI,2010,0.39,Directed,ODA
KOR,MYS,2010,1.73,Directed,ODA
KOR,NAM,2010,0.08,Directed,ODA
KOR,NER,2010,1.15,Directed,ODA
KOR,NGA,2010,3.11,Directed,ODA
KOR,NIC,2010,5.6,Directed,ODA
KOR,NPL,2010,20.78,Directed,ODA
KOR,NRU,2010,0.01,Directed,ODA
KOR,OMN,2010,0.01,Directed,ODA
KOR,PAK,2010,19.47,Directed,ODA
KOR,PHL,2010,29.54,Directed,ODA
KOR,PLW,2010,0.04,Directed,ODA
KOR,PNG,2010,0.39,Directed,ODA
KOR,PRY,2010,11.63,Directed,ODA
KOR,PSE,2010,7.38,Directed,ODA
KOR,RWA,2010,6.86,Directed,ODA
KOR,SDN,2010,1.56,Directed,ODA
KOR,SEN,2010,14.85,Directed,ODA
KOR,SLB,2010,0.01,Directed,ODA
KOR,SLE,2010,0.09,Directed,ODA
KOR,SLV,2010,4.31,Directed,ODA
KOR,SOM,2010,0.01,Directed,ODA
KOR,SRB,2010,0.06,Directed,ODA
KOR,SUR,2010,0.01,Directed,ODA
KOR,SWZ,2010,0.18,Directed,ODA
KOR,SYC,2010,0.01,Directed,ODA
KOR,SYR,2010,0.17,Directed,ODA
KOR,TCD,2010,0.04,Directed,ODA
KOR,TGO,2010,0.1,Directed,ODA
KOR,THA,2010,2.49,Directed,ODA
KOR,TJK,2010,2.4,Directed,ODA
KOR,TKM,2010,1.01,Directed,ODA
KOR,TLS,2010,1.82,Directed,ODA
KOR,TON,2010,0.04,Directed,ODA
KOR,TUN,2010,4.01,Directed,ODA
KOR,TUV,2010,0.13,Directed,ODA
KOR,TZA,2010,21.46,Directed,ODA
KOR,UGA,2010,1.88,Directed,ODA
KOR,UKR,2010,1.36,Directed,ODA
KOR,URY,2010,0.02,Directed,ODA
KOR,UZB,2010,32.21,Directed,ODA
KOR,VCT,2010,0.02,Directed,ODA
KOR,VEN,2010,0.15,Directed,ODA
KOR,VNM,2010,96.04,Directed,ODA
KOR,WSM,2010,0.03,Directed,ODA
KOR,YEM,2010,0.45,Directed,ODA
KOR,ZMB,2010,0.62,Directed,ODA
KOR,ZWE,2010,2.06,Directed,ODA
LTU,AFG,2010,13.0,Directed,ODA
LTU,ARM,2010,0.03,Directed,ODA
LTU,AZE,2010,0.06,Directed,ODA
LTU,BLR,2010,0.95,Directed,ODA
LTU,CHN,2010,0.01,Directed,ODA
LTU,CMR,2010,0.01,Directed,ODA
LTU,GEO,2010,0.28,Directed,ODA
LTU,HTI,2010,0.02,Directed,ODA
LTU,KAZ,2010,0.01,Directed,ODA
LTU,LKA,2010,0.03,Directed,ODA
LTU,MDA,2010,0.12,Directed,ODA
LTU,NPL,2010,0.01,Directed,ODA
LTU,PAK,2010,0.02,Directed,ODA
LTU,PSE,2010,0.01,Directed,ODA
LTU,TJK,2010,0.01,Directed,ODA
LTU,UKR,2010,0.1,Directed,ODA
LTU,UZB,2010,0.03,Directed,ODA
LTU,VNM,2010,0.24,Directed,ODA
LTU,XKX,2010,0.01,Directed,ODA
LUX,AFG,2010,3.19,Directed,ODA
LUX,ALB,2010,0.09,Directed,ODA
LUX,ARG,2010,0.15,Directed,ODA
LUX,ARM,2010,0.11,Directed,ODA
LUX,AZE,2010,0.08,Directed,ODA
LUX,BDI,2010,1.15,Directed,ODA
LUX,BEN,2010,1.96,Directed,ODA
LUX,BFA,2010,17.9,Directed,ODA
LUX,BGD,2010,0.87,Directed,ODA
LUX,BIH,2010,0.04,Directed,ODA
LUX,BOL,2010,1.19,Directed,ODA
LUX,BRA,2010,2.09,Directed,ODA
LUX,CAF,2010,0.41,Directed,ODA
LUX,CHL,2010,0.52,Directed,ODA
LUX,CHN,2010,0.9,Directed,ODA
LUX,CIV,2010,0.51,Directed,ODA
LUX,CMR,2010,0.24,Directed,ODA
LUX,COD,2010,3.27,Directed,ODA
LUX,COG,2010,0.07,Directed,ODA
LUX,COL,2010,1.83,Directed,ODA
LUX,CPV,2010,16.87,Directed,ODA
LUX,CRI,2010,0.11,Directed,ODA
LUX,CUB,2010,0.32,Directed,ODA
LUX,ECU,2010,0.31,Directed,ODA
LUX,EGY,2010,0.09,Directed,ODA
LUX,ETH,2010,0.74,Directed,ODA
LUX,GEO,2010,0.02,Directed,ODA
LUX,GHA,2010,0.22,Directed,ODA
LUX,GIN,2010,0.35,Directed,ODA
LUX,GMB,2010,0.12,Directed,ODA
LUX,GNB,2010,0.05,Directed,ODA
LUX,GTM,2010,0.5,Directed,ODA
LUX,GUY,2010,0.03,Directed,ODA
LUX,HND,2010,0.1,Directed,ODA
LUX,HTI,2010,3.82,Directed,ODA
LUX,IDN,2010,0.49,Directed,ODA
LUX,IND,2010,3.7,Directed,ODA
LUX,IRQ,2010,0.36,Directed,ODA
LUX,KAZ,2010,0.06,Directed,ODA
LUX,KEN,2010,0.22,Directed,ODA
LUX,KGZ,2010,0.13,Directed,ODA
LUX,KHM,2010,0.44,Directed,ODA
LUX,LAO,2010,12.35,Directed,ODA
LUX,LBN,2010,0.18,Directed,ODA
LUX,LBR,2010,0.41,Directed,ODA
LUX,LCA,2010,0.03,Directed,ODA
LUX,LKA,2010,0.72,Directed,ODA
LUX,MDA,2010,0.28,Directed,ODA
LUX,MDG,2010,0.28,Directed,ODA
LUX,MDV,2010,0.07,Directed,ODA
LUX,MLI,2010,14.24,Directed,ODA
LUX,MMR,2010,0.23,Directed,ODA
LUX,MNE,2010,6.79,Directed,ODA
LUX,MNG,2010,2.05,Directed,ODA
LUX,MOZ,2010,0.11,Directed,ODA
LUX,MUS,2010,0.37,Directed,ODA
LUX,MWI,2010,0.31,Directed,ODA
LUX,NAM,2010,12.46,Directed,ODA
LUX,NER,2010,8.8,Directed,ODA
LUX,NIC,2010,9.45,Directed,ODA
LUX,NPL,2010,0.78,Directed,ODA
LUX,PAK,2010,3.74,Directed,ODA
LUX,PER,2010,1.49,Directed,ODA
LUX,PHL,2010,0.27,Directed,ODA
LUX,PRY,2010,0.12,Directed,ODA
LUX,PSE,2010,9.45,Directed,ODA
LUX,RWA,2010,5.21,Directed,ODA
LUX,SDN,2010,2.64,Directed,ODA
LUX,SEN,2010,18.84,Directed,ODA
LUX,SLE,2010,0.1,Directed,ODA
LUX,SLV,2010,7.07,Directed,ODA
LUX,SOM,2010,0.85,Directed,ODA
LUX,SRB,2010,0.67,Directed,ODA
LUX,SWZ,2010,0.66,Directed,ODA
LUX,TCD,2010,1.59,Directed,ODA
LUX,TGO,2010,0.85,Directed,ODA
LUX,THA,2010,0.4,Directed,ODA
LUX,TJK,2010,0.32,Directed,ODA
LUX,TKM,2010,0.04,Directed,ODA
LUX,TLS,2010,0.01,Directed,ODA
LUX,TZA,2010,0.03,Directed,ODA
LUX,UGA,2010,0.27,Directed,ODA
LUX,UKR,2010,0.03,Directed,ODA
LUX,URY,2010,0.12,Directed,ODA
